carrier_name,bk_original_id,bk_transaction_id,booking_status,port_2_port_id,lead_time,transit_time,allocated_container_count,allocated_teu_count,pol_etd_for_most_recent_transaction,pol_etd_for_first_transaction,version_date,next_version,date_replaced,original_version_date
MSC,2068830218,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,4.9997,9.9997,45692,45692,45689.64374,,,45644.36541
MSC,2070096926,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9996,1.9995,45692,45692,45689.65822,,,45663.43457
MSC,2069950417,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65793,,,45660.1422
MSC,2069284429,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64992,,,45650.21546
MSC,2069866831,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6577,,,45659.35639
MSC,2070109257,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.65827,,,45664.17739
MSC,2069872007,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6577,,,45659.38263
MSC,2069699624,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45656.43159
MSC,2069392220,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64998,,,45651.3596
MSC,2069298863,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64406,,,45650.32267
MSC,2069693105,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,2.9998,5.9998,45692,45692,45689.65055,,,45656.37795
MSC,2070219301,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65054,,,45664.37454
MSC,2069471769,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65027,8,45692.09736,45652.38215
MSC,2070289428,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66345,,,45665.14921
MSC,2069862944,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65766,,,45659.35254
MSC,2071614235,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66335,,,45683.50428
MSC,2070215699,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65059,,,45664.37488
MSC,2070109070,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65825,,,45664.05785
MSC,2068678699,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9996,1.9995,45692,45692,45689.64394,,,45643.19561
MSC,2068820714,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64398,,,45644.34586
MSC,2069708603,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65046,,,45656.47452
MSC,2070339009,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.6639,,,45665.41394
MSC,2070295697,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66337,,,45665.19696
MSC,2068462810,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.64427,,,45639.36071
MSC,2070100194,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6582,,,45663.40612
MSC,2068727483,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64393,,,45643.44411
MSC,2071641237,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65772,,,45684.66728
MSC,2069989598,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,2.9994,5.9993,45692,45692,45689.65802,,,45663.07993
MSC,2069296817,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.64409,,,45650.31652
MSC,2070297857,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6635,,,45665.32695
MSC,2069845737,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45659.10643
MSC,2070309588,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66349,,,45665.29435
MSC,2069870852,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65774,,,45659.38381
MSC,2070168327,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9997,1.9996,45692,45692,45689.6579,,,45664.09869
MSC,2068823756,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,2.7563,5.5137,45692,45692,45689.64373,10,45692.38876,45644.35171
MSC,2070070477,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65769,,,45663.11374
MSC,2069970278,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65803,,,45660.28538
MSC,2070215716,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65062,,,45664.37518
MSC,2070523653,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66411,,,45667.32072
MSC,2070106364,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9579,1.9177,45692,45692,45689.65829,,,45664.08572
MSC,2070217359,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65059,,,45664.37487
MSC,2070276927,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6579,,,45665.07881
MSC,2069443181,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64405,,,45652.14999
MSC,2069566635,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65043,,,45653.41248
MSC,2069043726,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.64376,,,45646.34571
MSC,2069329074,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64994,,,45650.43462
MSC,2068901017,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.64408,,,45645.10681
MSC,2070105936,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65833,,,45664.36061
MSC,2069989129,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65769,,,45660.37433
MSC,2069701082,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45656.41373
MSC,2069874081,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.65773,,,45659.36214
MSC,2070197846,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65767,7,45691.3217,45664.29345
MSC,2069941193,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,2.9999,45692,45692,45689.65777,,,45660.06719
MSC,2070215651,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65053,,,45664.37445
MSC,2070220836,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6507,,,45664.38991
MSC,2070004233,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9963,1.9933,45692,45692,45689.65808,,,45663.0856
MSC,2069779627,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.65761,,,45657.30998
MSC,2070237591,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65843,,,45664.45572
MSC,2070522794,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66396,,,45667.32111
MSC,2068656942,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64395,,,45643.06918
MSC,2069864924,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6577,,,45659.35666
MSC,2070281188,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6579,,,45665.09026
MSC,2069221230,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.64387,,,45650.13925
MSC,2068463229,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.64396,,,45639.33961
MSC,2070398998,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66411,,,45666.16484
MSC,2069480996,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6503,,,45653.06863
MSC,2069381082,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.64998,,,45651.18526
MSC,2071633906,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65778,,,45684.66731
MSC,2069292541,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64992,,,45650.27303
MSC,2069694362,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9996,1.9996,45692,45692,45689.65045,,,45656.41436
MSC,2069788646,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65052,,,45657.35798
MSC,2069780493,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6576,,,45657.30564
MSC,2069889755,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.65775,,,45659.39173
MSC,2070162902,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65778,,,45664.08013
MSC,2070216392,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65055,,,45664.37457
MSC,2068463806,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64427,,,45639.36085
MSC,2069292819,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.64993,,,45650.28446
MSC,2069423926,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65003,,,45652.07131
MSC,2069951267,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65073,,,45660.14229
MSC,2069473603,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.65027,,,45652.38204
MSC,2070039617,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.65816,,,45663.12521
MSC,2070114655,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65771,,,45663.406
MSC,2068264252,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64397,,,45637.40972
MSC,2069788730,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45657.36237
MSC,2069855837,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9998,0.9998,45692,45692,45689.65765,,,45659.19309
MSC,2069853773,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9974,1.9954,45692,45692,45689.65055,,,45659.1525
MSC,2070222240,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65061,,,45664.37517
MSC,2070390231,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.66359,,,45666.07893
MSC,2069866834,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6577,,,45659.36222
MSC,2069689869,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45656.40263
MSC,2070418067,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66392,,,45666.29557
MSC,2069775624,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.6576,,,45657.3056
MSC,2069560045,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9998,45692,45692,45689.65054,,,45656.12795
MSC,2070414949,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6641,,,45666.2947
MSC,2069940701,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6578,,,45660.08583
MSC,2070177995,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65781,,,45664.17139
MSC,2069786862,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65054,,,45657.36236
MSC,2071635859,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9991,1.9991,45692,45692,45689.65034,,,45684.6536
MSC,2070086372,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65806,,,45663.21148
MSC,2070222218,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65058,,,45664.3748
MSC,2070739317,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65049,,,45671.24726
MSC,2069398304,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.65006,,,45652.12245
MSC,2070289182,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,3.9999,45692,45692,45689.66341,,,45665.2991
MSC,2070347652,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66349,,,45665.4854
MSC,2070336369,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66389,6,45692.21112,45665.41448
MSC,2068265507,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9934,1.9871,45692,45692,45689.64395,,,45637.42043
MSC,2070110216,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,2.0252,4.0504,45692,45692,45689.65826,,,45664.17732
MSC,2070286023,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65772,,,45665.09026
MSC,2069694752,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65045,,,45656.43008
MSC,2070034499,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,5.9992,11.999,45692,45692,45689.65813,,,45663.13682
MSC,2069841080,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65061,,,45659.05898
MSC,2069666664,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65043,,,45656.27836
MSC,2069784254,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.65763,,,45657.41432
MSC,2069561332,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6505,,,45653.3725
MSC,2069889443,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65773,,,45659.38267
MSC,2068658184,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64392,,,45643.0692
MSC,2071401721,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,0.9999,45692,45692,45689.66376,,,45679.83213
MSC,2069845736,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65061,,,45659.10641
MSC,2069812837,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.65066,,,45657.53291
MSC,2069747981,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6507,,,45657.10358
MSC,2069948819,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65072,,,45660.13789
MSC,2070109130,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9864,1.9734,45692,45692,45689.65825,,,45664.17158
MSC,2070107198,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65825,,,45664.17161
MSC,2069655339,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9827,1.9674,45692,45692,45689.65064,,,45656.19916
MSC,2068263138,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64398,,,45637.40311
MSC,2069950415,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65795,,,45660.14217
MSC,2069974647,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,1,45692,45692,45689.65797,,,45660.406
MSC,2070287254,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.66324,,,45665.12553
MSC,2069272212,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64412,,,45650.1498
MSC,2070280346,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.6579,,,45665.09051
MSC,2070407073,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9997,0.9997,45692,45692,45689.66391,,,45666.21448
MSC,2069395532,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65007,,,45652.12244
MSC,2069802129,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1.9999,1.9999,45692,45692,45689.65043,,,45657.41963
MSC,2068657910,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64395,,,45643.06917
MSC,2069669702,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65044,,,45656.2833
MSC,2069570375,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65043,,,45653.41849
MSC,2069950418,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65793,,,45660.14221
MSC,2071584358,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64404,,,45682.47501
MSC,2069777581,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9996,1.9995,45692,45692,45689.6576,,,45657.30572
MSC,2069381439,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,3.9998,7.9997,45692,45692,45689.64998,,,45651.21131
MSC,2069781501,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65761,,,45657.30982
MSC,2068831461,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64397,,,45644.37381
MSC,2069775711,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.65761,,,45657.30979
MSC,2071581453,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.66327,,,45682.45619
MSC,2070216391,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.65053,,,45664.37447
MSC,2069796130,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.8873,1.7759,45692,45692,45689.65054,,,45657.37987
MSC,2069265517,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,1,2,45692,45692,45689.64411,,,45650.12212
MSC,2069704429,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,2.9998,5.9998,45692,45692,45689.65067,,,45657.10334
MSC,2069282508,2.50201E+21,Confirmed,CNYTN--USLAX,57,360,0.9999,1.9999,45692,45692,45689.64387,,,45650.21546
CMA CGM,2071749865,2.50201E+21,Confirmed,BDCGP--USLAX,68,958,1,2,45692.25,45692.25,45689.4296,,,45686.31201
CMA CGM,2071180051,2.50201E+21,Confirmed,BDCGP--USLAX,69,958,1,2,45692.25,45692.25,45689.40458,,,45677.39503
CMA CGM,2070300589,2.50201E+21,Confirmed,CNYTN--USLAX,132,362,1,2,45694.66667,45694.66667,45689.18644,,,45665.25115
MSC,2070814795,2.50201E+21,Confirmed,CNSHA--USLAX,140,336,1,1,45695,45695,45689.20045,7,45692.66668,45672.08763
MSC,2070831314,2.50201E+21,Confirmed,CNSHA--USLAX,140,336,1,1,45695,45695,45689.19996,7,45692.66115,45672.16589
MSC,2070828883,2.50201E+21,Confirmed,CNSHA--USLAX,140,336,1,1,45695,45695,45689.19398,8,45692.66115,45672.16591
MSC,2071435546,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.15466,5,45692.66105,45680.68551
MSC,2070326704,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.15466,10,45692.65519,45665.37167
MSC,2071430877,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.15947,5,45692.65622,45680.72557
MSC,2071436106,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.16569,5,45692.67293,45680.75648
MSC,2071282788,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,1,45695,45695,45689.15466,6,45692.66105,45678.48025
MSC,2071432427,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,0.9998,1.9999,45695,45695,45689.15948,5,45692.6603,45680.73392
MSC,2070762845,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,1,45695,45695,45689.15946,7,45692.66717,45671.39702
MSC,2071430564,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.1596,5,45692.67288,45680.75637
MSC,2071188357,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1.9999,1.9999,45695,45695,45689.15947,6,45692.6665,45677.45263
MSC,2071434270,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,0.9999,1.9999,45695,45695,45689.15948,5,45692.6603,45680.73391
MSC,2070638656,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,5.9996,5.9996,45695,45695,45689.15471,9,45692.66148,45670.3058
MSC,2070828954,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,0.9999,1.9999,45695,45695,45689.15949,8,45692.66121,45672.17105
MSC,2071429628,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.1596,5,45692.67298,45680.75649
MSC,2070761898,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.15946,7,45692.66717,45671.39727
MSC,2070510214,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1.9999,3.9999,45695,45695,45689.15467,10,45692.65584,45667.17638
MSC,2070636355,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,1,2,45695,45695,45689.15467,9,45692.66134,45670.25617
MSC,2071434271,2.50201E+21,Confirmed,CNSHA--USLAX,141,336,0.9998,1.9998,45695,45695,45689.15948,5,45692.66035,45680.73404
CMA CGM,2070868149,2.50201E+21,Confirmed,CNYTN--USLAX,194,364,1,2,45697.58333,45697.58333,45689.50455,,,45672.38848
CMA CGM,2070863522,2.50201E+21,Confirmed,CNYTN--USLAX,195,364,1,2,45697.58333,45697.58333,45689.46304,,,45672.38849
CMA CGM,2070864207,2.50201E+21,Confirmed,CNYTN--USLAX,195,364,1,2,45697.58333,45697.58333,45689.46303,,,45672.38085
CMA CGM,2070866143,2.50201E+21,Confirmed,CNYTN--USLAX,195,364,1,2,45697.58333,45697.58333,45689.46306,,,45672.38085
CMA CGM,2070864377,2.50201E+21,Confirmed,CNYTN--USLAX,196,364,1,2,45697.58333,45697.58333,45689.44567,,,45672.38848
CMA CGM,2071042063,2.50201E+21,Confirmed,CNYTN--USLAX,196,364,1,2,45697.58333,45697.58333,45689.42126,,,45674.28113
CMA CGM,2071037870,2.50201E+21,Confirmed,CNYTN--USLAX,197,364,1,2,45697.58333,45697.58333,45689.39612,,,45674.28109
CMA CGM,2071042062,2.50201E+21,Confirmed,CNYTN--USLAX,197,364,1,2,45697.58333,45697.58333,45689.39616,,,45674.28113
CMA CGM,2071042060,2.50201E+21,Confirmed,CNYTN--USLAX,198,364,1,2,45697.58333,45697.58333,45689.36291,,,45674.28112
HAPAG-LLOYD,2071296814,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56553,,,45681.16674
HAPAG-LLOYD,2071237899,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56624,4,45691.9349,45678.22177
HAPAG-LLOYD,2071238873,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56624,4,45691.93491,45678.2218
HAPAG-LLOYD,2071242691,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56624,4,45691.93395,45678.22178
HAPAG-LLOYD,2071240781,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56625,4,45691.93395,45678.22177
HAPAG-LLOYD,2071242690,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56624,4,45691.93395,45678.22179
HAPAG-LLOYD,2071241717,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56624,4,45691.93491,45678.22178
HAPAG-LLOYD,2071294718,2.50201E+21,Confirmed,VNSGN--USLAX,203,656,1,2,45698,45698,45689.56553,,,45681.16554
HAPAG-LLOYD,217274576,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,1,45704.54167,45704.54167,45689.54463,,,45683.50584
HAPAG-LLOYD,217260181,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45679.36096
HAPAG-LLOYD,217262307,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54464,,,45680.08565
HAPAG-LLOYD,217262266,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45680.08356
HAPAG-LLOYD,217273149,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54462,,,45683.44159
HAPAG-LLOYD,217261850,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45680.32382
HAPAG-LLOYD,217275527,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45683.55701
HAPAG-LLOYD,217258104,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45679.55368
HAPAG-LLOYD,217219471,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,1,45704.54167,45704.54167,45689.54464,,,45670.36683
HAPAG-LLOYD,217275531,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54462,,,45683.55839
HAPAG-LLOYD,217266191,2.50201E+20,Confirmed,CNTAO--USLAX,360,547,1,2,45704.54167,45704.54167,45689.54463,,,45681.78569
HAPAG-LLOYD,2071244108,2.50201E+21,Confirmed,VNSGN--USLAX,370,1496,1,2,45705,45705,45689.58508,,,45679.57394
HAPAG-LLOYD,2071240175,2.50201E+21,Confirmed,VNSGN--USLAX,370,1496,1,2,45705,45705,45689.58417,,,45679.2781
HAPAG-LLOYD,2071119507,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57322,4,45691.35182,45676.44746
HAPAG-LLOYD,2071119508,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57323,4,45691.35181,45676.44746
HAPAG-LLOYD,2071121461,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57463,4,45691.35182,45676.44746
HAPAG-LLOYD,2071238867,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,0.9999,1.9999,45705,45705,45689.57323,4,45691.35182,45678.22177
HAPAG-LLOYD,2071241721,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57322,4,45691.35182,45678.22178
HAPAG-LLOYD,2071123452,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57463,4,45691.35183,45676.44746
HAPAG-LLOYD,2071122482,2.50201E+21,Confirmed,VNSGN--USLAX,371,656,1,2,45705,45705,45689.57323,4,45691.35181,45676.44747
